date,origin,destination,cargo_type,vessel_type,freight_rate_usd_mt,bdi,oil_price,commodity_price,distance_nm,data_source
2024-12-17,Port Hedland,Qingdao,iron_ore,Capesize,6.84,1198,77.69,112.32,4000,SYNTHETIC
2024-12-17,Port Hedland,Gangavaram,coal,Capesize,7.21,1198,77.69,115.55,3800,SYNTHETIC
2024-12-17,Samarinda,Gangavaram,coal,Panamax,10.35,1198,77.69,115.55,2200,SYNTHETIC
2024-12-17,Samarinda,Shanghai,coal,Supramax,12.01,1198,77.69,115.55,2600,SYNTHETIC
2024-12-17,Paradip,Rotterdam,grain,Supramax,14.73,1198,77.69,231.27,4800,SYNTHETIC
2024-12-17,Paradip,Singapore,steel_coils,Handysize,24.01,1198,77.69,231.27,1900,SYNTHETIC
2024-12-17,Dhamra,Singapore,steel_coils,Handymax,20.65,1198,77.69,231.27,2100,SYNTHETIC
2024-12-17,Richards Bay,Rotterdam,coal,Panamax,12.56,1198,77.69,115.55,5200,SYNTHETIC
2024-12-17,Newcastle,Qingdao,coal,Panamax,10.88,1198,77.69,115.55,4200,SYNTHETIC
2024-12-17,Baltimore,Rotterdam,grain,Handymax,20.58,1198,77.69,231.27,3400,SYNTHETIC
2024-12-17,Norfolk,Rotterdam,grain,Panamax,17.0,1198,77.69,231.27,3300,SYNTHETIC
2024-12-17,Paradip,Rotterdam,iron_ore,Handymax,15.56,1198,77.69,112.32,4800,SYNTHETIC
2024-12-17,Visakhapatnam,Rotterdam,iron_ore,Panamax,10.49,1198,77.69,112.32,4700,SYNTHETIC
2024-12-17,Port Hedland,Rotterdam,iron_ore,Capesize,5.82,1198,77.69,112.32,8200,SYNTHETIC
2024-12-24,Paradip,Rotterdam,iron_ore,Panamax,10.7,1384,73.35,134.13,4800,SYNTHETIC
2024-12-24,Port Hedland,Qingdao,iron_ore,Capesize,6.78,1384,73.35,134.13,4000,SYNTHETIC
2024-12-24,Port Hedland,Gangavaram,coal,Capesize,7.81,1384,73.35,116.65,3800,SYNTHETIC
2024-12-24,Samarinda,Gangavaram,coal,Panamax,10.52,1384,73.35,116.65,2200,SYNTHETIC
2024-12-24,Samarinda,Shanghai,coal,Supramax,14.05,1384,73.35,116.65,2600,SYNTHETIC
2024-12-24,Paradip,Rotterdam,grain,Supramax,14.44,1384,73.35,234.23,4800,SYNTHETIC
2024-12-24,Paradip,Singapore,steel_coils,Handysize,28.39,1384,73.35,234.23,1900,SYNTHETIC
2024-12-24,Dhamra,Singapore,steel_coils,Handymax,23.14,1384,73.35,234.23,2100,SYNTHETIC
2024-12-24,Richards Bay,Rotterdam,coal,Panamax,13.89,1384,73.35,116.65,5200,SYNTHETIC
2024-12-24,Newcastle,Qingdao,coal,Panamax,12.5,1384,73.35,116.65,4200,SYNTHETIC
2024-12-24,Baltimore,Rotterdam,grain,Handymax,19.66,1384,73.35,234.23,3400,SYNTHETIC
2024-12-24,Norfolk,Rotterdam,grain,Panamax,16.56,1384,73.35,234.23,3300,SYNTHETIC
2024-12-24,Paradip,Rotterdam,iron_ore,Handymax,16.71,1384,73.35,134.13,4800,SYNTHETIC
2024-12-24,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.79,1384,73.35,134.13,4700,SYNTHETIC
2024-12-24,Port Hedland,Rotterdam,iron_ore,Capesize,5.88,1384,73.35,134.13,8200,SYNTHETIC
2024-12-31,Paradip,Rotterdam,iron_ore,Panamax,10.6,1279,75.42,122.9,4800,SYNTHETIC
2024-12-31,Port Hedland,Qingdao,iron_ore,Capesize,6.72,1279,75.42,122.9,4000,SYNTHETIC
2024-12-31,Port Hedland,Gangavaram,coal,Capesize,6.84,1279,75.42,119.19,3800,SYNTHETIC
2024-12-31,Samarinda,Gangavaram,coal,Panamax,9.55,1279,75.42,119.19,2200,SYNTHETIC
2024-12-31,Samarinda,Shanghai,coal,Supramax,13.38,1279,75.42,119.19,2600,SYNTHETIC
2024-12-31,Paradip,Rotterdam,grain,Supramax,14.08,1279,75.42,244.14,4800,SYNTHETIC
2024-12-31,Paradip,Singapore,steel_coils,Handysize,25.53,1279,75.42,244.14,1900,SYNTHETIC
2024-12-31,Dhamra,Singapore,steel_coils,Handymax,21.12,1279,75.42,244.14,2100,SYNTHETIC
2024-12-31,Richards Bay,Rotterdam,coal,Panamax,13.11,1279,75.42,119.19,5200,SYNTHETIC
2024-12-31,Newcastle,Qingdao,coal,Panamax,11.72,1279,75.42,119.19,4200,SYNTHETIC
2024-12-31,Baltimore,Rotterdam,grain,Handymax,18.98,1279,75.42,244.14,3400,SYNTHETIC
2024-12-31,Norfolk,Rotterdam,grain,Panamax,15.92,1279,75.42,244.14,3300,SYNTHETIC
2024-12-31,Paradip,Rotterdam,iron_ore,Handymax,16.66,1279,75.42,122.9,4800,SYNTHETIC
2024-12-31,Visakhapatnam,Rotterdam,iron_ore,Panamax,10.6,1279,75.42,122.9,4700,SYNTHETIC
2024-12-31,Port Hedland,Rotterdam,iron_ore,Capesize,6.29,1279,75.42,122.9,8200,SYNTHETIC
2025-01-07,Paradip,Rotterdam,iron_ore,Panamax,9.69,1076,85.13,105.05,4800,SYNTHETIC
2025-01-07,Port Hedland,Qingdao,iron_ore,Capesize,6.51,1076,85.13,105.05,4000,SYNTHETIC
2025-01-07,Port Hedland,Gangavaram,coal,Capesize,7.0,1076,85.13,121.12,3800,SYNTHETIC
2025-01-07,Samarinda,Gangavaram,coal,Panamax,8.49,1076,85.13,121.12,2200,SYNTHETIC
2025-01-07,Samarinda,Shanghai,coal,Supramax,11.24,1076,85.13,121.12,2600,SYNTHETIC
2025-01-07,Paradip,Rotterdam,grain,Supramax,13.86,1076,85.13,218.43,4800,SYNTHETIC
2025-01-07,Paradip,Singapore,steel_coils,Handysize,24.64,1076,85.13,218.43,1900,SYNTHETIC
2025-01-07,Dhamra,Singapore,steel_coils,Handymax,19.3,1076,85.13,218.43,2100,SYNTHETIC
2025-01-07,Richards Bay,Rotterdam,coal,Panamax,11.4,1076,85.13,121.12,5200,SYNTHETIC
2025-01-07,Newcastle,Qingdao,coal,Panamax,10.27,1076,85.13,121.12,4200,SYNTHETIC
2025-01-07,Baltimore,Rotterdam,grain,Handymax,17.37,1076,85.13,218.43,3400,SYNTHETIC
2025-01-07,Norfolk,Rotterdam,grain,Panamax,16.1,1076,85.13,218.43,3300,SYNTHETIC
2025-01-07,Paradip,Rotterdam,iron_ore,Handymax,15.2,1076,85.13,105.05,4800,SYNTHETIC
2025-01-07,Visakhapatnam,Rotterdam,iron_ore,Panamax,10.46,1076,85.13,105.05,4700,SYNTHETIC
2025-01-07,Port Hedland,Rotterdam,iron_ore,Capesize,5.46,1076,85.13,105.05,8200,SYNTHETIC
2025-01-14,Paradip,Rotterdam,iron_ore,Panamax,9.91,1033,90.93,112.21,4800,SYNTHETIC
2025-01-14,Port Hedland,Qingdao,iron_ore,Capesize,5.72,1033,90.93,112.21,4000,SYNTHETIC
2025-01-14,Port Hedland,Gangavaram,coal,Capesize,6.69,1033,90.93,124.14,3800,SYNTHETIC
2025-01-14,Samarinda,Gangavaram,coal,Panamax,8.06,1033,90.93,124.14,2200,SYNTHETIC
2025-01-14,Samarinda,Shanghai,coal,Supramax,11.76,1033,90.93,124.14,2600,SYNTHETIC
2025-01-14,Paradip,Rotterdam,grain,Supramax,12.3,1033,90.93,232.69,4800,SYNTHETIC
2025-01-14,Paradip,Singapore,steel_coils,Handysize,21.05,1033,90.93,232.69,1900,SYNTHETIC
2025-01-14,Dhamra,Singapore,steel_coils,Handymax,18.78,1033,90.93,232.69,2100,SYNTHETIC
2025-01-14,Richards Bay,Rotterdam,coal,Panamax,10.0,1033,90.93,124.14,5200,SYNTHETIC
2025-01-14,Newcastle,Qingdao,coal,Panamax,9.76,1033,90.93,124.14,4200,SYNTHETIC
2025-01-14,Baltimore,Rotterdam,grain,Handymax,17.39,1033,90.93,232.69,3400,SYNTHETIC
2025-01-14,Norfolk,Rotterdam,grain,Panamax,13.76,1033,90.93,232.69,3300,SYNTHETIC
2025-01-14,Paradip,Rotterdam,iron_ore,Handymax,14.24,1033,90.93,112.21,4800,SYNTHETIC
2025-01-14,Visakhapatnam,Rotterdam,iron_ore,Panamax,10.17,1033,90.93,112.21,4700,SYNTHETIC
2025-01-14,Port Hedland,Rotterdam,iron_ore,Capesize,5.5,1033,90.93,112.21,8200,SYNTHETIC
2025-01-21,Paradip,Rotterdam,iron_ore,Panamax,10.24,1172,86.92,99.36,4800,SYNTHETIC
2025-01-21,Port Hedland,Qingdao,iron_ore,Capesize,6.01,1172,86.92,99.36,4000,SYNTHETIC
2025-01-21,Port Hedland,Gangavaram,coal,Capesize,7.12,1172,86.92,130.37,3800,SYNTHETIC
2025-01-21,Samarinda,Gangavaram,coal,Panamax,10.07,1172,86.92,130.37,2200,SYNTHETIC
2025-01-21,Samarinda,Shanghai,coal,Supramax,12.82,1172,86.92,130.37,2600,SYNTHETIC
2025-01-21,Paradip,Rotterdam,grain,Supramax,14.31,1172,86.92,234.9,4800,SYNTHETIC
2025-01-21,Paradip,Singapore,steel_coils,Handysize,22.86,1172,86.92,234.9,1900,SYNTHETIC
2025-01-21,Dhamra,Singapore,steel_coils,Handymax,20.02,1172,86.92,234.9,2100,SYNTHETIC
2025-01-21,Richards Bay,Rotterdam,coal,Panamax,11.24,1172,86.92,130.37,5200,SYNTHETIC
2025-01-21,Newcastle,Qingdao,coal,Panamax,11.57,1172,86.92,130.37,4200,SYNTHETIC
2025-01-21,Baltimore,Rotterdam,grain,Handymax,18.83,1172,86.92,234.9,3400,SYNTHETIC
2025-01-21,Norfolk,Rotterdam,grain,Panamax,16.38,1172,86.92,234.9,3300,SYNTHETIC
2025-01-21,Paradip,Rotterdam,iron_ore,Handymax,15.38,1172,86.92,99.36,4800,SYNTHETIC
2025-01-21,Visakhapatnam,Rotterdam,iron_ore,Panamax,10.34,1172,86.92,99.36,4700,SYNTHETIC
2025-01-21,Port Hedland,Rotterdam,iron_ore,Capesize,5.16,1172,86.92,99.36,8200,SYNTHETIC
2025-01-28,Paradip,Rotterdam,iron_ore,Panamax,9.8,1191,87.81,96.8,4800,SYNTHETIC
2025-01-28,Port Hedland,Qingdao,iron_ore,Capesize,6.45,1191,87.81,96.8,4000,SYNTHETIC
2025-01-28,Port Hedland,Gangavaram,coal,Capesize,7.07,1191,87.81,135.45,3800,SYNTHETIC
2025-01-28,Samarinda,Gangavaram,coal,Panamax,9.23,1191,87.81,135.45,2200,SYNTHETIC
2025-01-28,Samarinda,Shanghai,coal,Supramax,11.19,1191,87.81,135.45,2600,SYNTHETIC
2025-01-28,Paradip,Rotterdam,grain,Supramax,14.05,1191,87.81,239.43,4800,SYNTHETIC
2025-01-28,Paradip,Singapore,steel_coils,Handysize,23.73,1191,87.81,239.43,1900,SYNTHETIC
2025-01-28,Dhamra,Singapore,steel_coils,Handymax,22.18,1191,87.81,239.43,2100,SYNTHETIC
2025-01-28,Richards Bay,Rotterdam,coal,Panamax,11.41,1191,87.81,135.45,5200,SYNTHETIC
2025-01-28,Newcastle,Qingdao,coal,Panamax,10.68,1191,87.81,135.45,4200,SYNTHETIC
2025-01-28,Baltimore,Rotterdam,grain,Handymax,18.93,1191,87.81,239.43,3400,SYNTHETIC
2025-01-28,Norfolk,Rotterdam,grain,Panamax,14.84,1191,87.81,239.43,3300,SYNTHETIC
2025-01-28,Paradip,Rotterdam,iron_ore,Handymax,16.47,1191,87.81,96.8,4800,SYNTHETIC
2025-01-28,Visakhapatnam,Rotterdam,iron_ore,Panamax,11.58,1191,87.81,96.8,4700,SYNTHETIC
2025-01-28,Port Hedland,Rotterdam,iron_ore,Capesize,5.78,1191,87.81,96.8,8200,SYNTHETIC
2025-02-04,Paradip,Rotterdam,iron_ore,Panamax,11.52,1584,96.94,114.45,4800,SYNTHETIC
2025-02-04,Port Hedland,Qingdao,iron_ore,Capesize,7.64,1584,96.94,114.45,4000,SYNTHETIC
2025-02-04,Port Hedland,Gangavaram,coal,Capesize,7.44,1584,96.94,117.32,3800,SYNTHETIC
2025-02-04,Samarinda,Gangavaram,coal,Panamax,10.21,1584,96.94,117.32,2200,SYNTHETIC
2025-02-04,Samarinda,Shanghai,coal,Supramax,13.74,1584,96.94,117.32,2600,SYNTHETIC
2025-02-04,Paradip,Rotterdam,grain,Supramax,15.43,1584,96.94,234.07,4800,SYNTHETIC
2025-02-04,Paradip,Singapore,steel_coils,Handysize,28.86,1584,96.94,234.07,1900,SYNTHETIC
2025-02-04,Dhamra,Singapore,steel_coils,Handymax,25.34,1584,96.94,234.07,2100,SYNTHETIC
2025-02-04,Richards Bay,Rotterdam,coal,Panamax,13.51,1584,96.94,117.32,5200,SYNTHETIC
2025-02-04,Newcastle,Qingdao,coal,Panamax,12.8,1584,96.94,117.32,4200,SYNTHETIC
2025-02-04,Baltimore,Rotterdam,grain,Handymax,21.09,1584,96.94,234.07,3400,SYNTHETIC
2025-02-04,Norfolk,Rotterdam,grain,Panamax,19.42,1584,96.94,234.07,3300,SYNTHETIC
2025-02-04,Paradip,Rotterdam,iron_ore,Handymax,16.77,1584,96.94,114.45,4800,SYNTHETIC
2025-02-04,Visakhapatnam,Rotterdam,iron_ore,Panamax,13.26,1584,96.94,114.45,4700,SYNTHETIC
2025-02-04,Port Hedland,Rotterdam,iron_ore,Capesize,6.32,1584,96.94,114.45,8200,SYNTHETIC
2025-02-11,Paradip,Rotterdam,iron_ore,Panamax,11.95,1454,92.46,123.09,4800,SYNTHETIC
2025-02-11,Port Hedland,Qingdao,iron_ore,Capesize,6.79,1454,92.46,123.09,4000,SYNTHETIC
2025-02-11,Port Hedland,Gangavaram,coal,Capesize,7.47,1454,92.46,134.25,3800,SYNTHETIC
2025-02-11,Samarinda,Gangavaram,coal,Panamax,10.39,1454,92.46,134.25,2200,SYNTHETIC
2025-02-11,Samarinda,Shanghai,coal,Supramax,13.35,1454,92.46,134.25,2600,SYNTHETIC
2025-02-11,Paradip,Rotterdam,grain,Supramax,15.78,1454,92.46,252.7,4800,SYNTHETIC
2025-02-11,Paradip,Singapore,steel_coils,Handysize,25.35,1454,92.46,252.7,1900,SYNTHETIC
2025-02-11,Dhamra,Singapore,steel_coils,Handymax,23.7,1454,92.46,252.7,2100,SYNTHETIC
2025-02-11,Richards Bay,Rotterdam,coal,Panamax,12.62,1454,92.46,134.25,5200,SYNTHETIC
2025-02-11,Newcastle,Qingdao,coal,Panamax,12.34,1454,92.46,134.25,4200,SYNTHETIC
2025-02-11,Baltimore,Rotterdam,grain,Handymax,20.69,1454,92.46,252.7,3400,SYNTHETIC
2025-02-11,Norfolk,Rotterdam,grain,Panamax,16.32,1454,92.46,252.7,3300,SYNTHETIC
2025-02-11,Paradip,Rotterdam,iron_ore,Handymax,18.01,1454,92.46,123.09,4800,SYNTHETIC
2025-02-11,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.15,1454,92.46,123.09,4700,SYNTHETIC
2025-02-11,Port Hedland,Rotterdam,iron_ore,Capesize,5.8,1454,92.46,123.09,8200,SYNTHETIC
2025-02-18,Paradip,Rotterdam,iron_ore,Panamax,11.29,1357,96.29,129.17,4800,SYNTHETIC
2025-02-18,Port Hedland,Qingdao,iron_ore,Capesize,7.0,1357,96.29,129.17,4000,SYNTHETIC
2025-02-18,Port Hedland,Gangavaram,coal,Capesize,7.12,1357,96.29,145.04,3800,SYNTHETIC
2025-02-18,Samarinda,Gangavaram,coal,Panamax,10.86,1357,96.29,145.04,2200,SYNTHETIC
2025-02-18,Samarinda,Shanghai,coal,Supramax,13.73,1357,96.29,145.04,2600,SYNTHETIC
2025-02-18,Paradip,Rotterdam,grain,Supramax,15.23,1357,96.29,265.76,4800,SYNTHETIC
2025-02-18,Paradip,Singapore,steel_coils,Handysize,26.63,1357,96.29,265.76,1900,SYNTHETIC
2025-02-18,Dhamra,Singapore,steel_coils,Handymax,21.34,1357,96.29,265.76,2100,SYNTHETIC
2025-02-18,Richards Bay,Rotterdam,coal,Panamax,11.68,1357,96.29,145.04,5200,SYNTHETIC
2025-02-18,Newcastle,Qingdao,coal,Panamax,11.38,1357,96.29,145.04,4200,SYNTHETIC
2025-02-18,Baltimore,Rotterdam,grain,Handymax,19.02,1357,96.29,265.76,3400,SYNTHETIC
2025-02-18,Norfolk,Rotterdam,grain,Panamax,17.94,1357,96.29,265.76,3300,SYNTHETIC
2025-02-18,Paradip,Rotterdam,iron_ore,Handymax,15.47,1357,96.29,129.17,4800,SYNTHETIC
2025-02-18,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.31,1357,96.29,129.17,4700,SYNTHETIC
2025-02-18,Port Hedland,Rotterdam,iron_ore,Capesize,5.87,1357,96.29,129.17,8200,SYNTHETIC
2025-02-25,Paradip,Rotterdam,iron_ore,Panamax,11.94,1535,88.8,125.44,4800,SYNTHETIC
2025-02-25,Port Hedland,Qingdao,iron_ore,Capesize,6.85,1535,88.8,125.44,4000,SYNTHETIC
2025-02-25,Port Hedland,Gangavaram,coal,Capesize,7.87,1535,88.8,155.77,3800,SYNTHETIC
2025-02-25,Samarinda,Gangavaram,coal,Panamax,11.49,1535,88.8,155.77,2200,SYNTHETIC
2025-02-25,Samarinda,Shanghai,coal,Supramax,13.06,1535,88.8,155.77,2600,SYNTHETIC
2025-02-25,Paradip,Rotterdam,grain,Supramax,15.74,1535,88.8,268.47,4800,SYNTHETIC
2025-02-25,Paradip,Singapore,steel_coils,Handysize,29.86,1535,88.8,268.47,1900,SYNTHETIC
2025-02-25,Dhamra,Singapore,steel_coils,Handymax,22.27,1535,88.8,268.47,2100,SYNTHETIC
2025-02-25,Richards Bay,Rotterdam,coal,Panamax,12.79,1535,88.8,155.77,5200,SYNTHETIC
2025-02-25,Newcastle,Qingdao,coal,Panamax,13.35,1535,88.8,155.77,4200,SYNTHETIC
2025-02-25,Baltimore,Rotterdam,grain,Handymax,21.54,1535,88.8,268.47,3400,SYNTHETIC
2025-02-25,Norfolk,Rotterdam,grain,Panamax,18.49,1535,88.8,268.47,3300,SYNTHETIC
2025-02-25,Paradip,Rotterdam,iron_ore,Handymax,16.9,1535,88.8,125.44,4800,SYNTHETIC
2025-02-25,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.16,1535,88.8,125.44,4700,SYNTHETIC
2025-02-25,Port Hedland,Rotterdam,iron_ore,Capesize,6.29,1535,88.8,125.44,8200,SYNTHETIC
2025-03-04,Paradip,Rotterdam,iron_ore,Panamax,12.49,1453,83.25,112.84,4800,SYNTHETIC
2025-03-04,Port Hedland,Qingdao,iron_ore,Capesize,7.83,1453,83.25,112.84,4000,SYNTHETIC
2025-03-04,Port Hedland,Gangavaram,coal,Capesize,7.86,1453,83.25,128.95,3800,SYNTHETIC
2025-03-04,Samarinda,Gangavaram,coal,Panamax,9.85,1453,83.25,128.95,2200,SYNTHETIC
2025-03-04,Samarinda,Shanghai,coal,Supramax,14.27,1453,83.25,128.95,2600,SYNTHETIC
2025-03-04,Paradip,Rotterdam,grain,Supramax,14.33,1453,83.25,241.08,4800,SYNTHETIC
2025-03-04,Paradip,Singapore,steel_coils,Handysize,28.9,1453,83.25,241.08,1900,SYNTHETIC
2025-03-04,Dhamra,Singapore,steel_coils,Handymax,23.3,1453,83.25,241.08,2100,SYNTHETIC
2025-03-04,Richards Bay,Rotterdam,coal,Panamax,13.87,1453,83.25,128.95,5200,SYNTHETIC
2025-03-04,Newcastle,Qingdao,coal,Panamax,12.52,1453,83.25,128.95,4200,SYNTHETIC
2025-03-04,Baltimore,Rotterdam,grain,Handymax,21.86,1453,83.25,241.08,3400,SYNTHETIC
2025-03-04,Norfolk,Rotterdam,grain,Panamax,17.83,1453,83.25,241.08,3300,SYNTHETIC
2025-03-04,Paradip,Rotterdam,iron_ore,Handymax,17.22,1453,83.25,112.84,4800,SYNTHETIC
2025-03-04,Visakhapatnam,Rotterdam,iron_ore,Panamax,11.85,1453,83.25,112.84,4700,SYNTHETIC
2025-03-04,Port Hedland,Rotterdam,iron_ore,Capesize,6.35,1453,83.25,112.84,8200,SYNTHETIC
2025-03-11,Paradip,Rotterdam,iron_ore,Panamax,11.63,1428,80.49,116.13,4800,SYNTHETIC
2025-03-11,Port Hedland,Qingdao,iron_ore,Capesize,7.55,1428,80.49,116.13,4000,SYNTHETIC
2025-03-11,Port Hedland,Gangavaram,coal,Capesize,7.25,1428,80.49,137.59,3800,SYNTHETIC
2025-03-11,Samarinda,Gangavaram,coal,Panamax,10.07,1428,80.49,137.59,2200,SYNTHETIC
2025-03-11,Samarinda,Shanghai,coal,Supramax,13.36,1428,80.49,137.59,2600,SYNTHETIC
2025-03-11,Paradip,Rotterdam,grain,Supramax,14.65,1428,80.49,240.68,4800,SYNTHETIC
2025-03-11,Paradip,Singapore,steel_coils,Handysize,27.45,1428,80.49,240.68,1900,SYNTHETIC
2025-03-11,Dhamra,Singapore,steel_coils,Handymax,23.33,1428,80.49,240.68,2100,SYNTHETIC
2025-03-11,Richards Bay,Rotterdam,coal,Panamax,12.79,1428,80.49,137.59,5200,SYNTHETIC
2025-03-11,Newcastle,Qingdao,coal,Panamax,12.74,1428,80.49,137.59,4200,SYNTHETIC
2025-03-11,Baltimore,Rotterdam,grain,Handymax,21.89,1428,80.49,240.68,3400,SYNTHETIC
2025-03-11,Norfolk,Rotterdam,grain,Panamax,17.69,1428,80.49,240.68,3300,SYNTHETIC
2025-03-11,Paradip,Rotterdam,iron_ore,Handymax,16.78,1428,80.49,116.13,4800,SYNTHETIC
2025-03-11,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.3,1428,80.49,116.13,4700,SYNTHETIC
2025-03-11,Port Hedland,Rotterdam,iron_ore,Capesize,6.7,1428,80.49,116.13,8200,SYNTHETIC
2025-03-18,Paradip,Rotterdam,iron_ore,Panamax,12.2,1425,82.39,108.53,4800,SYNTHETIC
2025-03-18,Port Hedland,Qingdao,iron_ore,Capesize,7.78,1425,82.39,108.53,4000,SYNTHETIC
2025-03-18,Port Hedland,Gangavaram,coal,Capesize,8.07,1425,82.39,139.34,3800,SYNTHETIC
2025-03-18,Samarinda,Gangavaram,coal,Panamax,9.91,1425,82.39,139.34,2200,SYNTHETIC
2025-03-18,Samarinda,Shanghai,coal,Supramax,13.78,1425,82.39,139.34,2600,SYNTHETIC
2025-03-18,Paradip,Rotterdam,grain,Supramax,15.67,1425,82.39,250.41,4800,SYNTHETIC
2025-03-18,Paradip,Singapore,steel_coils,Handysize,26.54,1425,82.39,250.41,1900,SYNTHETIC
2025-03-18,Dhamra,Singapore,steel_coils,Handymax,23.06,1425,82.39,250.41,2100,SYNTHETIC
2025-03-18,Richards Bay,Rotterdam,coal,Panamax,13.5,1425,82.39,139.34,5200,SYNTHETIC
2025-03-18,Newcastle,Qingdao,coal,Panamax,12.84,1425,82.39,139.34,4200,SYNTHETIC
2025-03-18,Baltimore,Rotterdam,grain,Handymax,19.8,1425,82.39,250.41,3400,SYNTHETIC
2025-03-18,Norfolk,Rotterdam,grain,Panamax,17.63,1425,82.39,250.41,3300,SYNTHETIC
2025-03-18,Paradip,Rotterdam,iron_ore,Handymax,17.53,1425,82.39,108.53,4800,SYNTHETIC
2025-03-18,Visakhapatnam,Rotterdam,iron_ore,Panamax,11.12,1425,82.39,108.53,4700,SYNTHETIC
2025-03-18,Port Hedland,Rotterdam,iron_ore,Capesize,6.04,1425,82.39,108.53,8200,SYNTHETIC
2025-03-25,Paradip,Rotterdam,iron_ore,Panamax,12.81,1728,65.88,100.18,4800,SYNTHETIC
2025-03-25,Port Hedland,Qingdao,iron_ore,Capesize,7.75,1728,65.88,100.18,4000,SYNTHETIC
2025-03-25,Port Hedland,Gangavaram,coal,Capesize,8.59,1728,65.88,138.26,3800,SYNTHETIC
2025-03-25,Samarinda,Gangavaram,coal,Panamax,11.67,1728,65.88,138.26,2200,SYNTHETIC
2025-03-25,Samarinda,Shanghai,coal,Supramax,14.4,1728,65.88,138.26,2600,SYNTHETIC
2025-03-25,Paradip,Rotterdam,grain,Supramax,17.21,1728,65.88,241.34,4800,SYNTHETIC
2025-03-25,Paradip,Singapore,steel_coils,Handysize,28.45,1728,65.88,241.34,1900,SYNTHETIC
2025-03-25,Dhamra,Singapore,steel_coils,Handymax,27.89,1728,65.88,241.34,2100,SYNTHETIC
2025-03-25,Richards Bay,Rotterdam,coal,Panamax,15.56,1728,65.88,138.26,5200,SYNTHETIC
2025-03-25,Newcastle,Qingdao,coal,Panamax,13.33,1728,65.88,138.26,4200,SYNTHETIC
2025-03-25,Baltimore,Rotterdam,grain,Handymax,25.0,1728,65.88,241.34,3400,SYNTHETIC
2025-03-25,Norfolk,Rotterdam,grain,Panamax,20.65,1728,65.88,241.34,3300,SYNTHETIC
2025-03-25,Paradip,Rotterdam,iron_ore,Handymax,20.21,1728,65.88,100.18,4800,SYNTHETIC
2025-03-25,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.45,1728,65.88,100.18,4700,SYNTHETIC
2025-03-25,Port Hedland,Rotterdam,iron_ore,Capesize,6.89,1728,65.88,100.18,8200,SYNTHETIC
2025-04-01,Paradip,Rotterdam,iron_ore,Panamax,12.34,1714,71.15,92.74,4800,SYNTHETIC
2025-04-01,Port Hedland,Qingdao,iron_ore,Capesize,7.79,1714,71.15,92.74,4000,SYNTHETIC
2025-04-01,Port Hedland,Gangavaram,coal,Capesize,9.13,1714,71.15,139.56,3800,SYNTHETIC
2025-04-01,Samarinda,Gangavaram,coal,Panamax,11.39,1714,71.15,139.56,2200,SYNTHETIC
2025-04-01,Samarinda,Shanghai,coal,Supramax,15.88,1714,71.15,139.56,2600,SYNTHETIC
2025-04-01,Paradip,Rotterdam,grain,Supramax,18.03,1714,71.15,219.34,4800,SYNTHETIC
2025-04-01,Paradip,Singapore,steel_coils,Handysize,29.72,1714,71.15,219.34,1900,SYNTHETIC
2025-04-01,Dhamra,Singapore,steel_coils,Handymax,24.76,1714,71.15,219.34,2100,SYNTHETIC
2025-04-01,Richards Bay,Rotterdam,coal,Panamax,15.46,1714,71.15,139.56,5200,SYNTHETIC
2025-04-01,Newcastle,Qingdao,coal,Panamax,13.27,1714,71.15,139.56,4200,SYNTHETIC
2025-04-01,Baltimore,Rotterdam,grain,Handymax,21.84,1714,71.15,219.34,3400,SYNTHETIC
2025-04-01,Norfolk,Rotterdam,grain,Panamax,18.8,1714,71.15,219.34,3300,SYNTHETIC
2025-04-01,Paradip,Rotterdam,iron_ore,Handymax,18.98,1714,71.15,92.74,4800,SYNTHETIC
2025-04-01,Visakhapatnam,Rotterdam,iron_ore,Panamax,14.13,1714,71.15,92.74,4700,SYNTHETIC
2025-04-01,Port Hedland,Rotterdam,iron_ore,Capesize,7.35,1714,71.15,92.74,8200,SYNTHETIC
2025-04-08,Paradip,Rotterdam,iron_ore,Panamax,11.11,1267,69.53,81.53,4800,SYNTHETIC
2025-04-08,Port Hedland,Qingdao,iron_ore,Capesize,6.65,1267,69.53,81.53,4000,SYNTHETIC
2025-04-08,Port Hedland,Gangavaram,coal,Capesize,7.83,1267,69.53,154.81,3800,SYNTHETIC
2025-04-08,Samarinda,Gangavaram,coal,Panamax,10.82,1267,69.53,154.81,2200,SYNTHETIC
2025-04-08,Samarinda,Shanghai,coal,Supramax,12.23,1267,69.53,154.81,2600,SYNTHETIC
2025-04-08,Paradip,Rotterdam,grain,Supramax,15.69,1267,69.53,227.58,4800,SYNTHETIC
2025-04-08,Paradip,Singapore,steel_coils,Handysize,24.26,1267,69.53,227.58,1900,SYNTHETIC
2025-04-08,Dhamra,Singapore,steel_coils,Handymax,22.38,1267,69.53,227.58,2100,SYNTHETIC
2025-04-08,Richards Bay,Rotterdam,coal,Panamax,12.95,1267,69.53,154.81,5200,SYNTHETIC
